stock_code,timestamp,open,high,low,close,volume,turnover
SPY.US,2023-11-01,419.2,423.5,418.65,422.66,98068115,41274379381.0
SPY.US,2023-11-02,426.58,430.915,426.56,430.76,94938909,40710906355.0
SPY.US,2023-11-03,433.14,436.29,433.01,434.69,100167775,43518880201.0
SPY.US,2023-11-06,435.47,436.15,433.68,435.69,67831660,29509844342.0
SPY.US,2023-11-07,435.69,437.585,434.51,436.93,64256114,28049749144.0
SPY.US,2023-11-08,437.55,438.09,434.87,437.25,61746027,26971528108.0
SPY.US,2023-11-09,438.43,438.47,433.4,433.84,83174417,36233035034.0
SPY.US,2023-11-10,435.98,440.93,433.834,440.61,89558054,39225511265.0
SPY.US,2023-11-13,439.23,441.33,438.42,440.19,52236068,22988813927.0
SPY.US,2023-11-14,446.32,450.06,446.09,448.73,97176935,43522640908.0
SPY.US,2023-11-15,450.11,451.38,448.8,449.68,77327573,34798916054.0
SPY.US,2023-11-16,449.22,450.56,448.12,450.23,66665797,29964586089.0
SPY.US,2023-11-17,450.24,451.42,449.29,450.79,83193902,37481386054.0
SPY.US,2023-11-20,450.53,455.125,450.52,454.26,70055633,31755432227.0
SPY.US,2023-11-21,453.184,454.131,451.96,453.27,49244639,22309172607.0
SPY.US,2023-11-22,454.98,456.38,453.89,455.02,59446573,27050186905.0
SPY.US,2023-11-24,455.07,455.5,454.73,455.3,29737375,13533375277.0
SPY.US,2023-11-27,454.65,455.49,454.08,454.48,50505985,22971580855.0
SPY.US,2023-11-28,454.08,456.27,453.5,454.93,62115011,28245048996.0
SPY.US,2023-11-29,457.15,458.32,454.2,454.61,63145992,28783071508.0
SPY.US,2023-11-30,455.48,456.76,453.34,456.4,79752700,36299095273.0
SPY.US,2023-12-01,455.77,459.65,455.16,459.1,89183400,40834595681.0
SPY.US,2023-12-04,455.6,459.121,454.34,456.69,72430888,33042315029.0
SPY.US,2023-12-05,455.26,457.59,454.87,456.6,69793469,31848132963.0
SPY.US,2023-12-06,458.81,458.84,454.31,454.76,69124685,31529902558.0
SPY.US,2023-12-07,456.91,458.9,456.29,458.23,66995446,30661388786.0
SPY.US,2023-12-08,457.46,460.745,457.21,460.2,83194404,38209529820.0
SPY.US,2023-12-11,459.69,462.17,459.47,461.99,65002247,29961078112.0
SPY.US,2023-12-12,461.63,464.2,460.6,464.1,68327617,31630019025.0
SPY.US,2023-12-13,464.49,470.76,464.12,470.5,93277960,43613296407.0
SPY.US,2023-12-14,472.5,473.73,469.25,472.01,119026049,56145173136.0
SPY.US,2023-12-15,469.49,470.7,467.426,469.33,141553673,66438140782.0
SPY.US,2023-12-18,470.98,472.98,469.893,471.97,70375285,33206999922.0
SPY.US,2023-12-19,472.53,474.92,472.45,474.84,55761805,26429740174.0
SPY.US,2023-12-20,473.96,475.895,467.82,468.26,102920959,48545234757.0
SPY.US,2023-12-21,471.33,472.975,468.84,472.7,86667465,40840151230.0
SPY.US,2023-12-22,473.86,475.38,471.7,473.65,67160419,31820591094.0
SPY.US,2023-12-26,474.07,476.58,473.99,475.65,55386952,26314964191.0
SPY.US,2023-12-27,475.44,476.66,474.89,476.51,68000311,32352538687.0
SPY.US,2023-12-28,476.88,477.55,476.26,476.69,77158116,36787036529.0
SPY.US,2023-12-29,476.49,477.03,473.3,475.31,122283149,58129008600.0
SPY.US,2024-01-02,472.16,473.67,470.49,472.65,123646753,58421655386.576
SPY.US,2024-01-03,470.43,471.19,468.17,468.79,103585866,48674832297.0
SPY.US,2024-01-04,468.3,470.96,467.05,467.28,84232169,39467334831.0
SPY.US,2024-01-05,467.49,470.44,466.43,467.92,86118913,40310357710.0
SPY.US,2024-01-08,468.43,474.75,468.3,474.6,74879074,35340483150.0
SPY.US,2024-01-09,471.87,474.93,471.35,473.88,65931439,31221292719.0
SPY.US,2024-01-10,474.16,477.448,473.87,476.56,67310640,32018459743.0
SPY.US,2024-01-11,477.59,478.12,472.26,476.35,77940723,37046447741.0
SPY.US,2024-01-12,477.84,478.6,475.23,476.68,58026420,27654664221.0
SPY.US,2024-01-16,475.26,476.61,473.06,474.93,85014870,40375004599.0
SPY.US,2024-01-17,471.82,472.79,469.87,472.29,68843871,32478687943.0
SPY.US,2024-01-18,474.01,477.06,472.42,476.49,91856248,43608372094.0
SPY.US,2024-01-19,477.65,482.72,476.537,482.43,110834483,53196862532.0
SPY.US,2024-01-22,484.01,485.22,482.78,483.45,75844931,36684562059.0
SPY.US,2024-01-23,484.01,485.105,482.89,484.86,49945297,24176266469.0
SPY.US,2024-01-24,487.81,488.77,484.882,485.39,81765039,39790443257.0
SPY.US,2024-01-25,487.575,488.305,485.39,488.03,72524989,35315516507.0
SPY.US,2024-01-26,487.59,489.12,486.54,487.41,76641609,37377333303.0
SPY.US,2024-01-29,487.73,491.415,487.17,491.27,61322751,30001764175.0
SPY.US,2024-01-30,490.56,491.62,490.11,490.89,58618386,28773733699.0
SPY.US,2024-01-31,488.62,489.081,482.86,482.88,126011062,61227995559.0
SPY.US,2024-02-01,484.63,489.23,483.8,489.2,91891637,44712563608.0
SPY.US,2024-02-02,489.65,496.05,489.3,494.35,99228192,48920233159.0
SPY.US,2024-02-05,493.695,494.378,490.23,492.55,75757102,37345282069.0
SPY.US,2024-02-06,493.52,494.32,492.05,493.98,55918602,27569654441.0
SPY.US,2024-02-07,496.29,498.53,495.36,498.1,70556506,35080534612.0
SPY.US,2024-02-08,498.1,498.71,497.26,498.32,52343636,26070463976.0
SPY.US,2024-02-09,498.84,501.65,498.49,501.2,63979375,32010184865.0
SPY.US,2024-02-12,501.17,503.5,500.24,500.98,56502283,28338086107.0
SPY.US,2024-02-13,494.53,497.09,490.715,494.08,113099199,55903129880.0
SPY.US,2024-02-14,496.79,499.07,494.4,498.57,68387827,33969564921.0
SPY.US,2024-02-15,499.29,502.2,498.795,502.01,61682960,30888599411.0
SPY.US,2024-02-16,501.7,502.87,498.75,499.51,75532928,37836186296.0
SPY.US,2024-02-20,497.72,498.41,494.45,496.76,71736740,35613065698.0
SPY.US,2024-02-21,495.42,497.37,493.56,497.21,59603771,29553407266.0
SPY.US,2024-02-22,504.01,508.49,503.02,507.5,76402535,38646848884.0
SPY.US,2024-02-23,509.27,510.13,507.1,507.85,61321818,31178363467.0
SPY.US,2024-02-26,508.3,508.75,505.86,505.99,50386738,25550078109.0
SPY.US,2024-02-27,506.7,507.16,504.75,506.93,48854528,24731696487.0
SPY.US,2024-02-28,505.33,506.855,504.96,506.26,56506634,28594357333.0
SPY.US,2024-02-29,508.07,509.74,505.35,508.08,83924795,42628847364.0
SPY.US,2024-03-01,508.98,513.29,508.56,512.85,76844844,39286413505.0
SPY.US,2024-03-04,512.03,514.2,512.0,512.3,49799257,25533032294.0
SPY.US,2024-03-05,510.24,510.7,504.91,507.18,72855623,37007555444.0
SPY.US,2024-03-06,510.55,512.069,508.42,509.75,68382367,34869133941.0
SPY.US,2024-03-07,513.14,515.89,509.805,514.81,58652085,30162298536.0
SPY.US,2024-03-08,515.46,518.22,511.13,511.72,86532535,44480258513.0
SPY.US,2024-03-11,510.48,511.88,508.5,511.28,62557183,31945571286.0
SPY.US,2024-03-12,513.45,517.38,510.86,516.78,73114439,37658963488.0
SPY.US,2024-03-13,517.11,517.29,514.49,515.97,55104088,28451114278.0
SPY.US,2024-03-14,516.97,517.125,511.82,514.95,110171820,56686658523.0
SPY.US,2024-03-15,510.21,511.7,508.122,509.83,107646297,54898283757.0
SPY.US,2024-03-18,514.0,515.48,512.44,512.86,88893331,45629630478.0
SPY.US,2024-03-19,512.15,515.995,511.12,515.71,60755263,31227558683.0
SPY.US,2024-03-20,515.77,520.62,515.08,520.48,69594574,36043824349.0
SPY.US,2024-03-21,523.39,524.11,521.91,522.2,60256112,31503083944.0
SPY.US,2024-03-22,522.11,522.605,520.97,521.21,79070842,41256653017.0
SPY.US,2024-03-25,519.8,520.95,519.61,519.77,48512108,25241778085.0
SPY.US,2024-03-26,521.23,521.58,518.4,518.81,65463744,34035028939.0
SPY.US,2024-03-27,521.71,523.21,519.485,523.17,82999777,43245698496.0
SPY.US,2024-03-28,523.21,524.61,522.78,523.07,96294886,50403437743.0
SPY.US,2024-04-01,523.83,524.38,520.97,522.16,62477540,32648483622.0
SPY.US,2024-04-02,518.24,518.98,516.48,518.84,74230308,38490931804.0
SPY.US,2024-04-03,517.72,520.95,517.665,519.41,59155759,30739593338.0
SPY.US,2024-04-04,523.52,523.867,512.755,513.07,96858074,50160392057.0
SPY.US,2024-04-05,514.46,520.44,514.01,518.43,74546483,38588140602.0
SPY.US,2024-04-08,519.15,520.18,517.89,518.72,48401752,25115638182.0
SPY.US,2024-04-09,520.5,520.75,514.35,519.32,68124385,35268148113.0
SPY.US,2024-04-10,513.48,516.16,512.09,514.12,82652806,42497225889.0
SPY.US,2024-04-11,515.68,519.48,512.08,518.0,70099007,36201764602.0
SPY.US,2024-04-12,514.37,515.815,509.08,510.85,92561094,47420872143.0
SPY.US,2024-04-15,515.13,515.3,503.58,504.45,92101447,46816581281.0
SPY.US,2024-04-16,504.94,506.5,502.21,503.53,73484020,37047773892.0
SPY.US,2024-04-17,506.05,506.22,499.12,500.55,75910305,38117321408.0
SPY.US,2024-04-18,501.98,504.13,498.56,499.52,74548085,37327114352.0
SPY.US,2024-04-19,499.44,500.455,493.86,495.16,102212587,50782992736.0
SPY.US,2024-04-22,497.83,502.38,495.43,499.72,67961048,33900452731.0
SPY.US,2024-04-23,501.78,506.09,499.533,505.65,64633620,32602378183.0
SPY.US,2024-04-24,506.56,507.37,503.13,505.41,55928076,28260805464.0
SPY.US,2024-04-25,499.18,504.27,497.49,503.49,69122368,34673179004.0
SPY.US,2024-04-26,506.35,509.88,505.7,508.26,64306118,32668205285.0
SPY.US,2024-04-29,510.09,510.75,507.25,510.06,46415449,23651902520.0
SPY.US,2024-04-30,508.56,509.56,501.98,501.98,77483566,39186120913.0
SPY.US,2024-05-01,501.38,508.19,499.865,500.35,80242839,40326762650.0
SPY.US,2024-05-02,504.15,505.89,499.55,505.03,62550179,31484077304.0
SPY.US,2024-05-03,511.16,512.55,508.56,511.29,72756709,37146934616.0
SPY.US,2024-05-06,513.75,516.61,513.3,516.57,47264703,24324156460.0
SPY.US,2024-05-07,517.56,518.57,516.45,517.14,52561299,27199889631.0
SPY.US,2024-05-08,515.26,517.74,515.14,517.19,42047214,21735100960.0
SPY.US,2024-05-09,517.38,520.207,516.705,520.17,43643668,22655858275.0
SPY.US,2024-05-10,521.81,522.635,519.59,520.84,52233171,27207389184.0
SPY.US,2024-05-13,522.56,522.67,519.74,520.91,36716361,19131931385.0
SPY.US,2024-05-14,521.11,523.83,520.56,523.3,57535867,30050973272.0
SPY.US,2024-05-15,525.83,530.08,525.18,529.78,59504897,31422295824.0
SPY.US,2024-05-16,529.88,531.522,528.54,528.69,50244827,26621713280.0
SPY.US,2024-05-17,528.81,529.52,527.32,529.45,59187585,31301343471.0
SPY.US,2024-05-20,529.57,531.56,529.17,530.06,37764206,20025633613.0
SPY.US,2024-05-21,529.28,531.52,529.07,531.36,33437001,17736734855.0
SPY.US,2024-05-22,530.65,531.38,527.6,529.83,48389968,25636247258.0
SPY.US,2024-05-23,532.96,533.07,524.72,525.96,57211197,30207601988.0
SPY.US,2024-05-24,527.85,530.27,526.881,529.44,41291076,21839417146.0
SPY.US,2024-05-28,530.27,530.51,527.11,529.81,36269602,19198235242.0
SPY.US,2024-05-29,525.68,527.31,525.37,526.1,45190323,23797433040.0
SPY.US,2024-05-30,524.52,525.2,521.33,522.61,46468510,24334238305.0
SPY.US,2024-05-31,523.59,527.5,518.36,527.37,90785755,47559543310.0
SPY.US,2024-06-03,529.02,529.31,522.6,527.8,46835702,21292942765.0
SPY.US,2024-06-04,526.46,529.15,524.96,528.39,34632661,18256779421.0
SPY.US,2024-06-05,530.77,534.69,528.725,534.67,47610365,25356230599.0
SPY.US,2024-06-06,534.98,535.42,532.68,534.66,30808530,16462970278.0
SPY.US,2024-06-07,533.66,536.89,532.535,534.01,43224525,23101505590.0
SPY.US,2024-06-10,533.18,535.99,532.57,535.66,35729252,19103404942.0
SPY.US,2024-06-11,534.07,537.01,532.05,536.95,36383411,19474597063.0
SPY.US,2024-06-12,541.63,544.12,540.3,541.36,63251305,34263689051.0
SPY.US,2024-06-13,543.15,543.325,539.59,542.45,44760949,24258619256.0
SPY.US,2024-06-14,540.88,542.81,539.85,542.78,40089895,21719892253.0
SPY.US,2024-06-17,542.08,548.53,541.607,547.1,55839457,30457264399.0
SPY.US,2024-06-18,547.16,548.62,546.73,548.49,41376417,22663273736.0
SPY.US,2024-06-20,549.44,550.12,545.18,547.0,70328226,38508309352.0
SPY.US,2024-06-21,544.4,545.65,543.02,544.51,64513859,35130234170.0
SPY.US,2024-06-24,544.33,546.95,542.62,542.74,45528654,24781203061.0
SPY.US,2024-06-25,543.99,545.2,542.44,544.83,38273346,20818570289.0
SPY.US,2024-06-26,543.69,546.24,543.03,545.51,38550637,21001803723.0
SPY.US,2024-06-27,545.37,546.96,544.61,546.37,35041480,19125637622.0
SPY.US,2024-06-28,547.16,550.28,542.95,544.22,76144535,41565205994.0
SPY.US,2024-07-01,545.63,545.88,542.52,545.34,40297810,21954272931.0
SPY.US,2024-07-02,543.7,549.01,543.65,549.01,40434792,22112123247.0
SPY.US,2024-07-03,548.69,551.83,548.65,551.46,32789911,18044258901.0
SPY.US,2024-07-05,551.77,555.05,551.12,554.64,41488389,22967721384.0
SPY.US,2024-07-08,555.44,556.25,554.19,555.28,36110451,20047833811.0
SPY.US,2024-07-09,556.26,557.18,555.52,555.82,27314125,15189434884.0
SPY.US,2024-07-10,557.07,561.67,556.77,561.32,38701220,21650621117.0
SPY.US,2024-07-11,561.44,562.33,555.83,556.48,53054184,29610471457.0
SPY.US,2024-07-12,557.63,563.67,557.15,559.99,53084405,29748322997.0
SPY.US,2024-07-15,562.03,564.837,559.63,561.53,40584293,22804183779.0
SPY.US,2024-07-16,562.865,565.16,562.1,564.86,36475260,20558838544.0
SPY.US,2024-07-17,558.8,560.51,556.61,556.94,57118956,31904033682.0
SPY.US,2024-07-18,558.51,559.52,550.43,552.66,56270392,31187844880.0
SPY.US,2024-07-19,552.42,554.08,547.91,548.99,65509081,36050602628.0
SPY.US,2024-07-22,553.0,555.27,551.02,554.65,43346720,23994482962.0
SPY.US,2024-07-23,554.54,556.735,553.275,553.78,34439561,19106216768.0
SPY.US,2024-07-24,548.86,549.17,540.29,541.23,74515266,40585060530.0
SPY.US,2024-07-25,541.35,547.455,537.45,538.41,61158288,33118533213.0
SPY.US,2024-07-26,542.28,547.19,541.49,544.44,53763788,29239310722.0
SPY.US,2024-07-29,546.02,547.05,542.72,544.76,39515824,21543082567.0
SPY.US,2024-07-30,546.26,547.34,538.515,542.0,46853632,25417273372.0
SPY.US,2024-07-31,548.98,553.5,547.58,550.81,65663388,36098770428.0
SPY.US,2024-08-01,552.57,554.869,539.43,543.01,76428732,41651277389.0
SPY.US,2024-08-02,535.75,536.99,528.6,532.9,82789070,44066589434.0
SPY.US,2024-08-05,511.64,523.58,510.27,517.38,146267391,75796566292.0
SPY.US,2024-08-06,519.22,529.75,517.87,522.15,84826312,44421534925.0
SPY.US,2024-08-07,528.47,531.59,518.052,518.66,70698340,37016309006.0
SPY.US,2024-08-08,523.91,531.29,521.84,530.65,63276589,33400846325.0
SPY.US,2024-08-09,529.81,534.51,528.56,532.99,45619558,24257140493.0
SPY.US,2024-08-12,534.21,535.73,530.95,533.27,42542069,22684626528.0
SPY.US,2024-08-13,536.53,542.28,536.28,542.04,52333073,28220147341.0
SPY.US,2024-08-14,542.85,544.96,540.12,543.75,42446929,23050984512.0
SPY.US,2024-08-15,549.5,553.36,548.88,553.07,60846812,33537774205.0
SPY.US,2024-08-16,551.42,555.02,551.26,554.31,44430728,24590640999.0
SPY.US,2024-08-19,554.73,559.61,553.86,559.61,39121793,21801583663.0
SPY.US,2024-08-20,559.15,560.84,557.325,558.7,33732264,18854048917.0
SPY.US,2024-08-21,559.77,562.11,554.73,560.62,41514600,23253835133.0
SPY.US,2024-08-22,562.56,563.18,554.98,556.22,56121456,31315776587.0
SPY.US,2024-08-23,559.53,563.09,557.29,562.13,50639393,28397563908.0
SPY.US,2024-08-26,563.18,563.91,559.05,560.79,35788609,20083651336.0
SPY.US,2024-08-27,559.49,562.06,558.32,561.56,32693898,18341040726.0
SPY.US,2024-08-28,561.21,561.65,555.04,558.3,41066024,22932456331.0
SPY.US,2024-08-29,560.31,563.68,557.18,558.35,38715176,21686453282.0
SPY.US,2024-08-30,560.77,564.2,557.14,563.68,62700110,35211134661.0
SPY.US,2024-09-03,560.47,560.81,549.51,552.08,60600113,33643782751.0
SPY.US,2024-09-04,550.2,554.43,549.46,550.95,47224939,26045073582.0
SPY.US,2024-09-05,550.89,553.8,547.1,549.61,44264258,24338484332.0
SPY.US,2024-09-06,549.94,551.6,539.44,540.36,68493805,37176513236.0
SPY.US,2024-09-09,544.65,547.71,542.68,546.41,40445822,22049496091.0
SPY.US,2024-09-10,548.36,549.15,543.38,548.79,36394579,19914437970.0
SPY.US,2024-09-11,548.7,555.36,539.96,554.42,75248608,41287034304.0
SPY.US,2024-09-12,555.01,559.4,552.74,559.09,51892735,28901590605.0
SPY.US,2024-09-13,559.71,563.03,559.45,562.01,39310501,22074014409.0
SPY.US,2024-09-16,561.74,563.11,559.9,562.84,36656122,20595295275.0
SPY.US,2024-09-17,565.1,566.58,560.795,563.07,49320970,27791275479.0
SPY.US,2024-09-18,563.74,568.69,560.83,561.4,59044937,33273202147.0
SPY.US,2024-09-19,571.01,572.88,568.08,570.98,75315470,42902957513.0
SPY.US,2024-09-20,567.84,569.31,565.17,568.25,77503110,44000623320.0
SPY.US,2024-09-23,569.34,570.333,568.1,569.67,44116922,25116928959.0
SPY.US,2024-09-24,570.48,571.36,567.6,571.3,46805672,26691338027.0
SPY.US,2024-09-25,571.14,571.89,568.91,570.04,38428587,21919762274.0
SPY.US,2024-09-26,574.38,574.71,569.9,572.3,48336004,27650295612.0
SPY.US,2024-09-27,573.39,574.22,570.42,571.47,42100928,24090932140.0
SPY.US,2024-09-30,570.42,574.38,568.08,573.76,63655448,36417230841.0
SPY.US,2024-10-01,573.4,574.062,566.0,568.62,72668778,41339959777.0
SPY.US,2024-10-02,567.71,569.9,565.27,568.86,38097798,21657827013.0
SPY.US,2024-10-03,567.36,569.803,565.49,567.82,40846466,23175939627.0
SPY.US,2024-10-04,572.35,573.36,568.1,572.98,43005186,24558334779.0
SPY.US,2024-10-07,571.3,571.96,566.63,567.8,49964690,28444620134.0
SPY.US,2024-10-08,570.42,573.78,569.53,573.17,37398693,21381973098.0
SPY.US,2024-10-09,573.16,577.71,572.55,577.14,37912244,21831995746.0
SPY.US,2024-10-10,575.77,577.58,574.49,576.13,44138060,25423120884.0
SPY.US,2024-10-11,576.05,580.33,575.91,579.58,42267994,24469746997.0
SPY.US,2024-10-14,581.22,585.27,580.73,584.32,36217215,21120283596.0
SPY.US,2024-10-15,584.59,584.9,578.545,579.78,54203636,31518251372.0
SPY.US,2024-10-16,579.78,582.83,578.96,582.3,30725436,17856919001.0
SPY.US,2024-10-17,585.91,586.12,582.16,582.35,34393714,20064489214.0
SPY.US,2024-10-18,584.07,585.39,582.58,584.59,37416801,21860526934.0
SPY.US,2024-10-21,583.85,584.85,580.6,583.63,36439010,21243365386.0
SPY.US,2024-10-22,581.05,584.5,580.38,583.32,34183835,19919815497.0
SPY.US,2024-10-23,581.26,581.709,574.415,577.99,49314574,28531027491.0
SPY.US,2024-10-24,579.98,580.06,576.57,579.24,34979860,20252931903.0
SPY.US,2024-10-25,581.51,584.46,578.08,579.04,47268176,27446635691.0
SPY.US,2024-10-28,582.58,582.71,580.52,580.83,30174704,17541066140.0
SPY.US,2024-10-29,579.85,582.907,578.43,581.77,42899661,24937096630.0
SPY.US,2024-10-30,581.29,583.32,579.29,580.01,41435839,24073240893.0
SPY.US,2024-10-31,575.56,575.63,568.44,568.64,60182451,34396505512.0
SPY.US,2024-11-01,571.32,575.55,570.62,571.04,45667533,26137647535.0
SPY.US,2024-11-04,571.18,572.5,567.89,569.81,38216975,21798696268.0
SPY.US,2024-11-05,570.74,576.74,570.52,576.7,39478322,22685781947.0
SPY.US,2024-11-06,589.2,591.93,585.39,591.04,68181968,40133670569.0
SPY.US,2024-11-07,593.08,596.65,593.0,595.61,47233212,28088483093.0
SPY.US,2024-11-08,596.17,599.64,596.165,598.19,46444893,27759442543.0
SPY.US,2024-11-11,599.81,600.17,597.0,598.76,37586773,22502608383.0
SPY.US,2024-11-12,598.68,599.29,594.37,596.9,43006128,25684581302.0
SPY.US,2024-11-13,597.37,599.23,594.96,597.19,47388640,28310086834.0
SPY.US,2024-11-14,597.32,597.81,592.65,593.35,38904109,23139150390.0
SPY.US,2024-11-15,589.72,590.2,583.86,585.75,75988766,44640002193.0
SPY.US,2024-11-18,586.22,589.49,585.34,588.15,37084081,21795282312.0
SPY.US,2024-11-19,584.71,591.045,584.03,590.3,49412046,29091629496.0
SPY.US,2024-11-20,590.38,590.79,584.63,590.5,50032576,29441249105.0
SPY.US,2024-11-21,593.4,595.12,587.45,593.67,46750285,27692978081.0
SPY.US,2024-11-22,593.66,596.15,593.153,595.51,38226390,22743035026.0
SPY.US,2024-11-25,599.52,600.86,595.2,597.53,42441393,25369902328.0
SPY.US,2024-11-26,598.8,601.33,598.07,600.65,45621288,27367599606.0
SPY.US,2024-11-27,600.46,600.85,597.28,598.83,34000163,20367698245.0
SPY.US,2024-11-29,599.66,603.35,599.381,602.55,30177351,18159278429.0
SPY.US,2024-12-02,602.97,604.32,602.47,603.63,31745989,19155274138.0
SPY.US,2024-12-03,603.39,604.16,602.341,603.91,26906629,16238813202.0
SPY.US,2024-12-04,605.63,607.91,604.95,607.66,42787561,25947853271.0
SPY.US,2024-12-05,607.66,608.48,606.305,606.66,28762183,17466252207.0
SPY.US,2024-12-06,607.44,609.07,607.02,607.81,31241549,18986154318.0
SPY.US,2024-12-09,607.69,607.86,604.08,604.68,34742738,21042367326.0
SPY.US,2024-12-10,605.37,605.8,602.13,602.8,37234515,22481234250.0
SPY.US,2024-12-11,605.78,608.435,605.5,607.46,28677723,17411531975.0
SPY.US,2024-12-12,606.58,607.16,604.33,604.33,31543812,19104200822.0
SPY.US,2024-12-13,606.4,607.13,602.81,604.21,35904730,21702250439.0
SPY.US,2024-12-16,606.0,607.78,605.21,606.79,43695179,26510810358.0
SPY.US,2024-12-17,604.19,605.17,602.885,604.29,55773545,33708396407.0
SPY.US,2024-12-18,603.98,606.405,585.89,586.28,108248729,64407691074.0
SPY.US,2024-12-19,591.36,593.0,585.85,586.1,85919452,50539278056.0
SPY.US,2024-12-20,581.77,595.75,580.91,591.15,125716674,74049294198.0
SPY.US,2024-12-23,590.89,595.3,587.661,594.69,57635828,34170775536.0
SPY.US,2024-12-24,596.06,601.34,595.47,601.3,33160097,19873196258.0
SPY.US,2024-12-26,599.5,602.48,598.083,601.34,41338891,24848822146.0
SPY.US,2024-12-27,597.54,597.776,590.765,595.01,64969310,38633650433.0
SPY.US,2024-12-30,587.89,591.74,584.41,588.22,56578757,33316688694.0
SPY.US,2024-12-31,589.905,590.64,584.42,586.08,57052654,33473610361.0
SPY.US,2025-01-02,589.39,591.13,580.5,584.64,50392115,29489456317.402
SPY.US,2025-01-03,587.53,592.6,586.43,591.95,37888459,22364651766.0
SPY.US,2025-01-06,596.27,599.7,593.6,595.36,47679442,28423665016.0
SPY.US,2025-01-07,597.42,597.75,586.78,588.63,60570164,35790899380.665
SPY.US,2025-01-08,588.7,590.58,585.195,589.49,47304672,27832393032.0
SPY.US,2025-01-10,585.88,585.95,578.55,580.49,73105046,42545935378.0
SPY.US,2025-01-13,575.77,581.75,575.35,581.39,47910060,27746533012.0
SPY.US,2025-01-14,584.36,585.0,578.35,582.19,48420580,28175271391.0
SPY.US,2025-01-15,590.325,593.94,589.195,592.78,56900159,33651703147.0
SPY.US,2025-01-16,594.175,594.35,590.93,591.64,44083171,26116391752.873
SPY.US,2025-01-17,596.96,599.36,595.61,597.58,58070628,34698895186.0
SPY.US,2025-01-21,600.67,603.06,598.67,603.05,42532853,25581309697.0
SPY.US,2025-01-22,605.92,607.82,605.36,606.44,48195973,29229671083.0
SPY.US,2025-01-23,605.8,609.75,605.52,609.75,41152102,25021466231.0
SPY.US,2025-01-24,609.81,610.78,606.8,607.97,34604693,21057281504.0
SPY.US,2025-01-27,594.81,599.69,594.64,599.37,70361125,42123534420.0
SPY.US,2025-01-28,600.62,605.37,597.25,604.52,44433322,26781050156.0
SPY.US,2025-01-29,603.72,604.13,599.22,601.81,37177429,22383765917.0
SPY.US,2025-01-30,603.96,606.6,600.715,605.04,39281255,23728083949.0
SPY.US,2025-01-31,607.5,609.96,601.05,601.82,66671471,40304449669.0
SPY.US,2025-02-03,592.67,600.29,590.49,597.77,65857248,39304438193.0
SPY.US,2025-02-04,597.83,602.3,597.28,601.78,33457815,20095031755.0
SPY.US,2025-02-05,600.64,604.37,598.58,604.22,30653149,18464428022.0
SPY.US,2025-02-06,605.99,606.453,602.63,606.32,35771503,21653294067.0
SPY.US,2025-02-07,606.89,608.13,600.05,600.77,50788516,30620240544.0
SPY.US,2025-02-10,604.03,605.5,602.74,604.85,26048714,15739666275.0
SPY.US,2025-02-11,602.55,605.86,602.43,605.31,30056740,18171115775.0
SPY.US,2025-02-12,599.2,604.55,598.51,603.36,45076076,27133743456.0
SPY.US,2025-02-13,604.48,609.94,603.2,609.73,40921297,24857969873.0
SPY.US,2025-02-14,609.94,610.99,609.07,609.7,26910448,16416081985.0
SPY.US,2025-02-18,610.88,611.49,608.38,611.49,26749030,16321865966.0
SPY.US,2025-02-19,610.08,613.23,609.56,612.93,31011072,18967705998.0
SPY.US,2025-02-20,611.54,611.684,607.02,610.38,36554002,22277115685.0
SPY.US,2025-02-21,610.16,610.3,599.47,599.94,76519818,46193355496.0
SPY.US,2025-02-24,602.02,603.03,596.49,597.21,50737213,30393298476.0
SPY.US,2025-02-25,597.15,597.89,589.56,594.24,58266472,34615995839.0
SPY.US,2025-02-26,595.93,599.58,591.856,594.54,43321578,25802295799.0
SPY.US,2025-02-27,596.85,598.02,584.65,585.05,74196664,43804911816.0
SPY.US,2025-02-28,585.56,594.72,582.44,594.18,89008223,52362412215.203
SPY.US,2025-03-03,596.18,597.34,579.9,583.77,74249199,43656823990.0
SPY.US,2025-03-04,579.71,585.39,572.25,576.86,109648212,63412091195.0
SPY.US,2025-03-05,576.69,584.88,573.08,583.06,71230528,41302771940.0
SPY.US,2025-03-06,575.48,580.174,570.12,572.71,80094868,46016648005.0
SPY.US,2025-03-07,570.9,577.39,565.63,575.92,81158816,46467319224.0
SPY.US,2025-03-10,567.59,569.54,555.59,560.58,99326624,55968823390.0
SPY.US,2025-03-11,559.4,564.02,552.02,555.92,88102109,49128830217.0
SPY.US,2025-03-12,562.17,563.11,553.69,558.87,69588167,38932098944.0
SPY.US,2025-03-13,558.49,559.105,549.68,551.42,74079414,41005446428.0
SPY.US,2025-03-14,556.11,563.83,551.492,562.81,62660321,35070060980.0
SPY.US,2025-03-17,562.79,569.71,562.35,567.15,49008709,27746467699.0
SPY.US,2025-03-18,564.8,565.02,559.06,561.02,66041422,37083027045.0
SPY.US,2025-03-19,562.83,570.95,561.63,567.13,66555985,37671294409.0
SPY.US,2025-03-20,563.33,570.57,562.601,565.49,62958195,35657491228.0
SPY.US,2025-03-21,559.28,564.89,558.03,563.98,83762964,47085169589.0
SPY.US,2025-03-24,570.8,575.15,570.2,574.08,58766795,33674440261.0
SPY.US,2025-03-25,575.3,576.41,573.69,575.46,38355735,22052980069.0
